id,loan_status,loan_amount,loan_term,interest_rate,installment,grade,verification_status,purpose,dti,inquiries,open_credit_lines,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
862027,current,6175,60,11.99,137.33,b,not verified,other,20.54,0,9,0,30.9,25,10.0,mortgage,10.837225198014004
836494,current,18000,60,15.99,437.63,d,verified,debt_consolidation,16.75,0,14,0,87.3,29,5.0,rent,11.845819880243557
862181,current,6000,60,18.39,153.64,e,source verified,major_purchase,3.86,0,3,0,99.5,12,5.0,rent,11.002099841204238
861800,current,15000,60,11.99,333.6,b,source verified,home_improvement,14.99,2,11,0,75.8,23,10.0,mortgage,11.461632170582678
861770,current,19000,60,10.99,413.02,b,verified,debt_consolidation,21.45,0,11,0,51.5,21,8.0,mortgage,11.03488966402723
861528,current,21125,60,12.99,480.56,c,verified,debt_consolidation,13.81,0,9,0,33.4,15,1.0,mortgage,11.041320554357519
855789,current,12000,60,13.49,276.06,c,not verified,small_business,9.36,0,10,0,88.1,29,5.0,rent,11.695247021764184
860830,current,22000,60,20.62,590.49,f,verified,debt_consolidation,5.23,1,7,0,0.4,18,7.0,rent,11.904967552746252
858269,current,13250,60,11.99,294.68,b,verified,debt_consolidation,20.62,0,12,0,43.5,26,10.0,mortgage,10.915088464214607
860547,current,9000,60,16.89,223.15,d,verified,home_improvement,2.88,2,9,0,49.8,25,10.0,mortgage,11.002099841204238
819635,current,14750,60,11.99,328.04,b,verified,debt_consolidation,24.0,0,8,0,69.4,15,5.0,rent,11.03650126792157
860439,current,14000,60,11.99,311.36,b,source verified,debt_consolidation,12.97,0,4,0,89.0,16,10.0,rent,11.127262984158243
855539,current,5100,60,11.49,112.14,b,not verified,car,10.62,0,16,0,35.7,30,8.0,own,11.002099841204238
856139,current,23600,60,11.49,518.91,b,verified,debt_consolidation,19.94,2,10,0,51.4,33,5.0,mortgage,11.127321805957619
859681,current,20000,60,11.99,444.79,b,verified,debt_consolidation,8.8,0,9,0,63.7,14,10.0,rent,11.219895786191852
859544,current,14300,60,20.25,380.86,f,verified,debt_consolidation,20.72,2,7,1,87.8,16,10.0,mortgage,10.976782033219948
859323,current,10700,60,17.99,271.66,e,verified,small_business,10.32,1,8,0,94.3,8,1.0,rent,10.819778284410283
859209,current,29175,60,11.99,648.84,b,verified,debt_consolidation,20.44,0,7,0,70.1,20,1.0,mortgage,11.440354772135393
857473,current,8325,60,16.89,206.41,d,source verified,other,20.53,0,11,0,61.8,12,2.0,own,10.203592144986466
857831,current,6000,60,10.99,130.43,b,not verified,home_improvement,17.11,1,10,0,33.0,23,6.0,mortgage,10.668862367092954
856595,current,2000,60,20.25,53.27,f,source verified,other,8.89,2,2,0,98.3,13,2.0,rent,10.571316925111784
857224,current,25000,60,16.89,619.84,d,verified,medical,5.05,0,9,0,21.2,22,2.0,mortgage,11.77528972943772
857174,current,17200,60,19.69,452.74,e,source verified,home_improvement,9.95,3,4,0,52.9,10,2.0,rent,10.691944912900398
825876,current,14550,60,11.99,323.59,b,not verified,debt_consolidation,12.91,1,4,0,0.0,18,9.0,mortgage,10.968198289528557
846262,current,14400,60,13.49,331.27,c,not verified,home_improvement,9.27,1,9,0,27.3,21,3.0,mortgage,11.03488966402723
856907,current,20000,60,11.99,444.79,b,source verified,debt_consolidation,4.03,3,5,0,25.3,12,7.0,rent,10.753638481905739
856049,current,30000,60,10.59,502.93,b,verified,major_purchase,0.0,0,7,0,0.0,18,1.0,mortgage,11.134530628384727
852813,current,6325,60,12.99,143.89,c,not verified,other,14.48,1,10,0,51.2,13,4.0,rent,10.993664362383136
855688,current,35000,60,12.99,796.18,c,verified,small_business,15.44,0,4,0,0.0,15,9.0,rent,11.350406535472453
855468,current,12800,60,19.69,336.92,e,verified,small_business,20.34,2,14,0,85.3,16,1.0,rent,11.002099841204238
855460,current,22200,60,22.11,614.53,g,verified,other,3.76,3,6,0,96.0,12,3.0,rent,11.314474526246391
854165,current,20000,60,11.99,444.79,b,verified,debt_consolidation,8.58,1,15,0,44.7,33,10.0,own,11.813030057420567
855254,current,21000,60,15.99,510.57,d,verified,debt_consolidation,12.97,0,10,0,40.2,27,10.0,mortgage,11.813030057420567
854712,current,20000,60,18.39,512.13,e,verified,debt_consolidation,15.77,1,4,0,78.2,25,10.0,mortgage,11.407564949312402
854535,current,6800,60,17.99,172.64,e,source verified,debt_consolidation,14.1,1,7,0,94.5,10,1.0,own,11.141861783579396
854851,current,8000,60,10.99,173.9,b,verified,medical,0.22,0,5,0,0.1,5,3.0,rent,12.165250651009918
854792,current,18225,60,13.49,320.35,c,verified,debt_consolidation,20.11,0,13,0,22.1,45,10.0,mortgage,10.7869037913362
854441,current,30000,60,17.99,761.64,e,verified,debt_consolidation,19.04,0,7,0,73.0,54,9.0,mortgage,11.56171562913966
854285,current,20000,60,11.99,444.79,b,verified,moving,29.51,3,17,0,26.9,30,4.0,rent,10.933106969717286
833322,current,29700,60,20.62,530.77,f,verified,debt_consolidation,17.23,2,21,0,24.6,41,2.0,mortgage,11.736069016284437
853969,current,12000,60,11.49,263.86,b,source verified,other,8.33,0,2,0,10.61,12,3.0,own,10.268130666124037
853576,current,23675,60,16.89,586.99,d,verified,debt_consolidation,24.35,1,12,0,78.7,23,3.0,rent,10.858998997563564
834630,current,10000,60,13.49,189.22,c,source verified,major_purchase,4.69,0,8,0,40.2,26,10.0,mortgage,12.001554558339128
852429,current,5000,60,15.99,121.57,d,not verified,other,21.17,2,25,0,16.6,37,10.0,rent,10.645424897265505
852324,current,20000,60,18.39,512.13,e,verified,debt_consolidation,15.25,2,8,0,90.1,23,10.0,mortgage,11.238488619268468
842916,current,3250,60,12.99,73.94,c,source verified,debt_consolidation,24.59,0,15,1,85.4,25,9.0,mortgage,10.714417768752456
852040,current,14000,60,13.49,322.07,c,not verified,debt_consolidation,10.45,0,10,0,91.3,23,8.0,rent,11.058795184880783
851790,current,13800,60,12.99,313.93,c,not verified,credit_card,19.31,0,5,0,72.6,10,5.0,rent,10.668955394675699
840686,current,12000,60,10.59,258.47,b,not verified,other,12.26,0,6,0,50.7,31,6.0,mortgage,11.320553572322773
706472,current,14000,60,16.49,344.11,d,source verified,credit_card,18.84,0,13,0,83.7,22,2.0,mortgage,11.698756689003915
851035,current,25000,60,20.99,676.2,f,verified,debt_consolidation,19.69,0,20,0,88.2,37,10.0,rent,11.202708171085332
842788,current,12000,60,19.29,313.21,e,verified,home_improvement,24.02,3,11,0,94.9,14,7.0,mortgage,11.184421397998193
850617,current,25000,60,12.99,491.36,c,verified,other,4.7,2,8,0,0.0,16,10.0,mortgage,11.47918252140527
850888,current,25000,60,19.69,658.05,e,verified,debt_consolidation,10.65,1,12,0,32.5,33,4.0,mortgage,11.472103470449973
845642,current,7600,60,21.36,207.15,f,source verified,debt_consolidation,5.58,1,4,0,71.8,4,10.0,rent,11.512925464970229
834632,current,21000,60,11.49,374.89,b,verified,debt_consolidation,8.44,0,5,0,80.1,19,3.0,mortgage,12.206072645530174
850025,current,8700,60,12.99,197.91,c,source verified,car,3.83,0,9,0,44.5,11,2.0,rent,10.736396675471232
841960,current,12000,60,11.99,266.88,b,source verified,car,20.94,0,5,0,80.5,8,5.0,mortgage,10.520833019679792
842409,current,10000,60,16.49,245.8,d,source verified,debt_consolidation,13.07,0,10,0,21.2,13,8.0,rent,10.778956289890028
849141,current,6350,60,12.99,144.45,c,source verified,small_business,24.12,1,9,0,52.8,19,4.0,rent,9.903487552536127
845396,current,15000,60,11.99,333.6,b,source verified,debt_consolidation,22.7,0,13,0,32.7,18,1.0,mortgage,10.491274217438248
848107,current,16000,60,11.49,351.81,b,source verified,debt_consolidation,14.83,0,6,0,33.9,16,5.0,mortgage,10.645424897265505
847584,current,25000,60,18.39,640.16,e,source verified,debt_consolidation,21.67,1,14,0,59.1,18,7.0,rent,11.407564949312402
847795,current,25000,60,11.99,555.99,b,verified,home_improvement,2.7,3,7,0,7.0,25,10.0,mortgage,10.778956289890028
846731,current,21000,60,19.29,548.11,e,verified,debt_consolidation,24.88,0,8,0,96.3,22,10.0,mortgage,11.641433009174625
840738,current,12000,60,13.49,276.06,c,source verified,medical,6.14,0,9,0,60.9,19,10.0,own,11.842229212112828
846546,current,4500,60,9.99,95.59,b,not verified,car,7.55,1,12,0,34.7,41,10.0,mortgage,11.184421397998193
845948,current,25000,60,15.23,597.78,c,verified,debt_consolidation,17.97,1,10,0,68.6,30,10.0,mortgage,11.58062149592288
841575,current,17000,60,9.99,361.12,b,source verified,debt_consolidation,23.52,0,10,0,74.8,32,10.0,mortgage,11.225243392518447
843113,current,15000,60,19.69,394.83,e,source verified,other,15.09,0,6,0,86.0,6,1.0,rent,10.714417768752456
844956,current,4100,60,22.11,113.5,g,source verified,wedding,8.88,3,16,0,54.1,29,2.0,rent,11.918390573078392
844314,current,3600,60,10.59,77.54,b,not verified,other,19.3,0,7,0,66.9,17,4.0,mortgage,11.05089000537367
844364,current,10200,60,20.62,273.77,f,source verified,other,5.29,2,9,0,38.9,18,3.0,mortgage,12.2783933071098
844222,current,25000,60,11.49,549.69,b,verified,debt_consolidation,20.09,0,20,0,20.5,34,10.0,mortgage,11.478954945399074
844165,current,12800,60,11.99,284.67,b,not verified,debt_consolidation,20.4,0,8,0,83.9,19,1.0,mortgage,11.156193376541639
844151,current,16000,60,13.49,368.08,c,not verified,debt_consolidation,6.76,0,5,0,46.1,29,3.0,rent,10.858998997563564
844013,current,34000,60,18.79,878.06,e,verified,debt_consolidation,4.82,0,4,0,80.2,10,10.0,mortgage,11.925035115797062
843785,current,1500,60,8.49,30.77,a,source verified,other,22.01,0,7,0,70.2,19,10.0,mortgage,11.086808569131192
843290,current,15000,60,10.99,326.07,b,not verified,debt_consolidation,13.42,1,8,0,34.7,32,10.0,rent,11.294769455167058
843307,current,5175,60,11.99,115.09,b,not verified,debt_consolidation,4.93,0,4,1,42.3,8,8.0,rent,10.736396675471232
831941,current,24000,60,17.99,609.32,e,verified,small_business,24.33,1,9,0,54.4,28,2.0,mortgage,11.156250521031495
842873,current,20000,60,17.99,507.76,e,source verified,credit_card,18.04,0,10,0,83.3,16,7.0,rent,10.896739325546411
842347,current,1800,60,20.25,47.94,f,source verified,debt_consolidation,2.63,0,3,0,53.7,8,2.0,mortgage,10.373491181781864
841663,current,18000,60,11.49,395.78,b,not verified,debt_consolidation,6.18,0,6,0,37.1,23,10.0,mortgage,10.959540226785442
841271,current,12000,60,15.99,291.76,d,source verified,wedding,12.0,1,10,1,18.8,18,1.0,mortgage,10.933106969717286
840966,current,35000,60,13.49,805.17,c,verified,debt_consolidation,6.32,1,15,0,4.7,25,10.0,rent,11.695247021764184
819525,current,16000,60,10.99,347.8,b,not verified,debt_consolidation,10.76,0,10,0,25.5,21,10.0,rent,10.275051108968611
839976,current,20050,60,17.49,503.6,d,verified,debt_consolidation,16.48,0,12,0,77.5,18,10.0,mortgage,11.350406535472453
839927,current,3200,60,17.49,80.38,d,source verified,debt_consolidation,7.9,0,9,0,61.9,17,3.0,rent,10.35162893492473
839935,current,30000,60,11.99,667.19,b,verified,debt_consolidation,6.85,0,6,0,62.8,22,1.0,mortgage,11.998433280751929
839657,current,21200,60,16.49,521.08,d,verified,debt_consolidation,26.8,0,5,0,89.6,22,1.0,mortgage,10.778956289890028
839584,current,10000,60,22.11,276.82,g,source verified,major_purchase,9.15,1,3,0,98.5,8,1.0,rent,10.59683471309874
838997,current,3600,60,17.49,90.43,d,source verified,debt_consolidation,3.34,1,6,1,88.2,9,1.0,rent,11.156193376541639
839265,current,14075,60,10.59,303.16,b,not verified,debt_consolidation,22.08,0,9,0,23.7,32,4.0,mortgage,10.87804719253426
839198,current,1800,60,9.99,38.24,b,not verified,car,26.2,2,15,0,17.5,32,5.0,mortgage,10.491274217438248
838549,current,17400,60,18.39,445.55,e,source verified,debt_consolidation,15.36,0,15,0,55.0,29,1.0,rent,11.156250521031495
838989,current,20000,60,16.49,491.59,d,verified,debt_consolidation,16.13,3,11,2,20.8,18,6.0,rent,10.961277846683982
838987,current,25000,60,18.79,645.63,e,verified,small_business,3.63,0,13,0,21.2,34,10.0,mortgage,11.26446410567173
838686,current,13700,60,16.49,336.74,d,source verified,credit_card,17.82,0,7,0,84.4,20,10.0,mortgage,11.362102575235644
837805,current,7500,60,12.99,170.61,c,verified,other,19.45,0,12,0,87.6,33,5.0,mortgage,11.982904093903459
837521,current,10075,60,11.99,224.07,b,not verified,house,24.29,1,11,0,39.7,27,1.0,mortgage,11.156250521031495
837588,current,12000,60,13.49,276.06,c,not verified,other,25.32,2,12,0,74.5,32,10.0,mortgage,11.289781913656018
787441,current,21300,60,20.62,571.7,f,verified,other,14.48,2,9,0,73.0,21,10.0,mortgage,11.408231393855562
837048,current,30000,60,20.25,799.0,f,source verified,debt_consolidation,10.46,3,10,0,90.6,39,5.0,mortgage,11.918390573078392
836704,current,25000,60,15.99,607.82,d,verified,debt_consolidation,15.18,2,19,0,40.6,39,10.0,rent,11.736069016284437
836548,current,25000,60,15.99,607.82,d,verified,debt_consolidation,28.72,0,6,0,88.2,11,3.0,rent,11.225243392518447
831180,current,2500,60,11.49,54.97,b,source verified,other,9.46,0,7,0,0.1,22,3.0,rent,10.819858281210454
815548,current,7000,60,10.99,152.17,b,not verified,debt_consolidation,22.23,0,7,0,0.0,21,2.0,mortgage,10.712282156622035
834810,current,16000,60,17.49,401.87,d,source verified,home_improvement,21.68,0,9,0,65.7,17,7.0,own,11.05089000537367
834822,current,20000,60,15.23,478.22,c,verified,debt_consolidation,24.77,2,14,0,78.6,38,4.0,rent,10.757902880692196
834690,current,12000,60,13.99,279.16,c,verified,other,7.4,1,9,0,13.5,31,10.0,rent,10.645424897265505
818608,current,9800,60,9.99,208.18,b,not verified,car,19.1,0,16,0,12.0,25,10.0,mortgage,10.778956289890028
834105,current,35000,60,10.99,760.82,b,source verified,credit_card,14.35,0,9,0,22.9,21,10.0,mortgage,12.031719258385396
823812,current,12000,60,15.99,291.76,d,not verified,major_purchase,14.72,2,6,0,43.6,15,9.0,mortgage,11.461632170582678
833724,current,14000,60,10.59,301.54,b,verified,debt_consolidation,12.2,0,12,0,23.8,31,10.0,rent,10.38145935143104
833578,current,20000,60,11.49,439.76,b,verified,home_improvement,5.61,1,9,0,8.7,17,10.0,mortgage,11.976659481202368
812710,current,24500,60,19.29,639.46,e,verified,debt_consolidation,12.82,0,8,0,52.6,18,5.0,mortgage,11.002099841204238
814210,current,20000,60,10.99,434.75,b,verified,debt_consolidation,14.13,0,7,0,0.5,23,5.0,mortgage,10.714417768752456
833244,current,10000,60,17.99,253.88,e,not verified,major_purchase,24.57,1,11,0,60.0,18,2.0,rent,10.819858281210454
833112,current,6000,60,16.89,148.77,d,source verified,car,10.53,0,4,0,83.7,4,4.0,rent,9.798127036878302
832773,current,1000,60,10.99,21.74,b,verified,car,5.34,0,10,0,6.3,31,10.0,mortgage,11.002099841204238
831655,current,8000,60,18.39,204.85,e,source verified,debt_consolidation,8.79,1,16,0,83.0,27,7.0,rent,11.27732970571678
828995,current,2800,60,12.99,63.7,c,not verified,major_purchase,17.79,0,13,0,51.7,17,1.0,mortgage,11.044584452810392
832080,current,14000,60,15.23,334.76,c,not verified,credit_card,9.47,2,11,0,13.7,49,10.0,own,11.082142548877775
824387,current,20000,60,17.99,507.76,e,verified,home_improvement,20.71,1,21,0,60.8,28,10.0,mortgage,11.018629143155449
831767,current,12000,60,17.49,301.41,d,verified,home_improvement,10.25,1,22,0,47.5,31,6.0,mortgage,12.524526376648708
831274,current,17000,60,17.99,431.6,e,source verified,debt_consolidation,1.51,1,3,0,77.4,6,6.0,mortgage,11.350406535472453
831199,current,20000,60,18.39,512.13,e,source verified,home_improvement,17.63,1,15,1,75.4,28,8.0,mortgage,11.350406535472453
831189,current,18000,60,11.99,400.31,b,source verified,home_improvement,7.99,3,9,0,68.3,21,10.0,mortgage,11.350406535472453
829790,current,7000,60,15.99,170.19,d,source verified,other,18.69,0,8,0,73.4,8,10.0,rent,10.809727948556782
831048,current,14400,60,16.89,357.03,d,source verified,other,3.05,0,4,0,55.2,7,3.0,rent,10.778956289890028
830156,current,13000,60,10.59,280.01,b,verified,other,5.97,0,8,0,0.0,24,5.0,mortgage,11.711021940879546
829594,current,12000,60,13.49,276.06,c,source verified,debt_consolidation,10.81,0,9,0,76.5,24,10.0,rent,11.744037185933616
829417,current,20000,60,11.99,444.79,b,verified,home_improvement,15.35,0,5,0,0.0,11,10.0,mortgage,10.571316925111784
827017,current,7500,60,9.99,159.32,b,not verified,debt_consolidation,15.09,0,12,0,30.1,17,7.0,rent,10.85892207152791
825982,current,5000,60,12.99,113.74,c,not verified,debt_consolidation,12.72,0,19,0,34.0,53,4.0,rent,10.714417768752456
829225,current,22800,60,12.99,518.66,c,verified,debt_consolidation,18.14,0,14,0,76.5,54,1.0,mortgage,11.532728092266408
813141,current,17225,60,11.49,378.74,b,verified,debt_consolidation,17.21,0,15,0,47.7,28,10.0,rent,11.303388917062236
826640,current,3600,60,15.99,87.53,d,source verified,other,12.54,0,6,0,82.7,11,1.0,rent,10.596634733096073
827723,current,12000,60,10.99,260.85,b,not verified,other,21.55,0,8,0,65.6,11,2.0,rent,10.714417768752456
827474,current,13400,60,22.11,370.94,g,verified,other,5.47,0,6,0,80.4,7,1.0,rent,11.512925464970229
824729,current,10000,60,11.99,222.4,b,verified,other,13.72,1,17,0,22.9,32,10.0,rent,10.308952660644293
825319,current,12000,60,11.99,266.88,b,source verified,debt_consolidation,21.5,0,8,0,43.5,17,3.0,rent,10.491274217438248
826833,current,23500,60,13.49,540.62,c,source verified,debt_consolidation,10.78,0,5,0,71.9,11,10.0,mortgage,11.127262984158243
826578,current,14400,60,18.39,368.73,e,verified,credit_card,14.92,3,15,1,76.8,40,6.0,rent,11.210779289907626
825531,current,10000,60,16.89,247.94,d,not verified,car,5.56,7,17,0,3.5,17,1.0,rent,10.308952660644293
825167,current,10000,60,16.49,245.8,d,not verified,car,15.53,2,10,0,40.8,17,10.0,rent,11.472103470449973
825886,current,15350,60,16.89,380.58,d,source verified,home_improvement,17.36,0,8,0,61.2,17,10.0,mortgage,11.33857207782545
825763,current,6000,60,15.99,145.88,d,source verified,car,24.02,0,14,0,29.3,29,1.0,mortgage,11.191341840842766
824905,current,20000,60,22.11,553.63,g,verified,major_purchase,10.43,3,4,0,39.7,18,6.0,own,11.314425744568778
825061,current,12000,60,15.99,291.76,d,source verified,home_improvement,13.17,0,13,0,86.3,24,10.0,mortgage,11.652687407345388
824996,current,20000,60,14.79,473.6,c,not verified,debt_consolidation,12.41,1,8,0,62.8,15,10.0,mortgage,11.06663836234181
823960,current,10000,60,11.99,222.4,b,not verified,car,14.12,4,8,0,34.5,18,10.0,mortgage,11.440354772135393
823877,current,12000,60,18.79,309.91,e,not verified,other,20.02,2,10,0,59.7,19,10.0,mortgage,11.129437089665434
814974,current,6500,60,17.99,165.03,e,not verified,car,19.63,1,11,0,69.6,30,2.0,rent,10.803648902480399
822845,current,30000,60,19.29,783.02,e,verified,home_improvement,1.72,2,4,0,44.6,8,4.0,own,10.555812738575819
822168,current,16000,60,12.99,363.97,c,source verified,debt_consolidation,19.11,0,8,0,89.5,17,1.0,mortgage,10.915088464214607
819983,current,10000,60,19.69,263.22,e,verified,other,24.84,2,6,0,67.1,6,1.0,rent,10.404262840448617
821256,current,15000,60,17.49,376.76,d,verified,debt_consolidation,22.33,0,18,0,32.8,27,4.0,rent,11.042921835724492
821051,current,7000,60,11.99,155.68,b,not verified,other,11.78,0,14,0,36.1,23,8.0,mortgage,11.225243392518447
821026,current,7700,60,10.99,167.38,b,source verified,other,15.49,0,5,0,43.0,9,6.0,rent,10.373491181781864
798550,current,24000,60,16.49,589.91,d,source verified,debt_consolidation,15.04,0,4,0,89.8,7,1.0,rent,11.33857207782545
820615,current,12000,60,13.49,276.06,c,not verified,debt_consolidation,5.55,0,11,0,46.1,19,7.0,rent,11.010398644018933
815985,current,26000,60,20.62,697.85,f,verified,debt_consolidation,22.91,2,12,0,67.3,27,10.0,mortgage,11.079060882340366
801342,current,24250,60,12.99,551.64,c,verified,debt_consolidation,9.43,0,6,0,83.0,22,10.0,mortgage,12.100712129872347
813159,current,9000,60,20.99,243.43,f,source verified,debt_consolidation,13.3,1,12,0,90.2,17,10.0,rent,11.302204433654575
819821,current,3500,60,11.49,76.96,b,not verified,other,23.59,1,7,0,74.9,21,10.0,rent,10.545446696326641
819721,current,12000,60,16.89,297.53,d,verified,debt_consolidation,13.81,3,10,0,25.9,18,6.0,mortgage,10.555812738575819
819430,current,12000,60,19.29,313.21,e,source verified,debt_consolidation,6.16,2,16,0,81.9,24,1.0,mortgage,10.812673102280236
817911,current,12000,60,13.49,276.06,c,verified,moving,17.43,2,6,0,45.5,20,10.0,rent,10.901487295336825
815288,current,11875,60,11.49,261.11,b,not verified,home_improvement,8.83,0,7,0,47.7,21,4.0,mortgage,10.645424897265505
682952,current,18000,60,20.99,486.86,f,verified,wedding,6.0,2,5,0,77.6,7,4.0,rent,11.289781913656018
817942,current,13500,60,10.59,290.77,b,not verified,home_improvement,11.59,0,10,0,19.1,37,10.0,mortgage,11.018629143155449
817184,current,4000,60,20.25,106.54,f,source verified,small_business,5.52,2,7,0,39.0,18,3.0,rent,10.596634733096073
815394,current,4800,60,9.99,101.97,b,not verified,major_purchase,27.23,2,7,0,18.2,14,10.0,rent,9.903687532538795
816541,current,27000,60,11.49,593.67,b,verified,renewable_energy,7.99,0,9,0,54.3,34,6.0,mortgage,11.59910316121128
816600,current,35000,60,20.62,939.41,f,verified,other,15.83,0,22,0,64.7,39,10.0,mortgage,12.122691036591123
816399,current,16000,60,12.99,363.97,c,verified,debt_consolidation,19.94,0,18,0,23.7,27,10.0,mortgage,11.147498043893595
809779,current,16000,60,14.79,378.88,c,not verified,debt_consolidation,16.21,2,11,0,49.9,28,10.0,mortgage,11.37366339763672
815918,current,6000,60,10.99,130.43,b,not verified,car,19.11,0,8,0,65.9,22,2.0,mortgage,10.890050337395614
814714,current,8000,60,18.79,206.61,e,source verified,other,18.42,3,6,0,31.7,29,7.0,mortgage,10.915015734297125
812051,current,14000,60,13.99,234.96,c,verified,debt_consolidation,20.54,1,14,0,33.2,41,7.0,mortgage,11.319583404892809
814523,current,35000,60,19.69,777.15,e,source verified,home_improvement,10.11,0,14,1,48.3,42,5.0,mortgage,11.695247021764184
813978,current,20000,60,17.99,324.97,e,verified,credit_card,15.26,0,6,0,64.0,15,10.0,mortgage,10.799575577092764
777793,current,15000,60,19.29,391.51,e,source verified,wedding,15.57,0,12,0,70.9,18,9.0,mortgage,11.225243392518447
812314,current,13650,60,16.49,253.78,d,source verified,major_purchase,4.77,1,10,0,19.8,20,2.0,rent,10.596634733096073
813179,current,23000,60,19.69,605.4,e,verified,debt_consolidation,15.36,1,5,0,99.1,19,4.0,mortgage,11.082142548877775
812608,current,35000,60,19.69,617.91,e,source verified,small_business,15.77,0,12,0,0.0,35,2.0,mortgage,11.407564949312402
811676,current,6075,60,15.99,147.7,d,source verified,debt_consolidation,13.92,1,10,0,70.2,18,3.0,mortgage,10.714417768752456
812394,current,35000,60,21.36,697.77,f,verified,medical,9.66,1,10,0,70.6,19,4.0,mortgage,12.274665436995786
811881,current,18000,60,18.39,319.44,e,not verified,debt_consolidation,16.44,2,5,0,53.3,25,10.0,rent,10.87804719253426
811825,current,12000,60,13.49,276.06,c,not verified,major_purchase,11.67,2,6,0,11.8,23,10.0,mortgage,11.608235644774552
811564,current,25000,60,19.29,652.51,e,verified,debt_consolidation,6.47,1,16,0,35.7,42,8.0,mortgage,12.718896062377977
799961,current,13750,60,12.99,191.09,c,verified,debt_consolidation,14.88,1,8,0,23.3,30,10.0,mortgage,10.915088464214607
810631,current,17000,60,11.99,378.07,b,verified,debt_consolidation,15.12,0,17,0,49.7,44,10.0,mortgage,11.302204433654575
807138,current,24000,60,15.23,444.15,c,source verified,debt_consolidation,14.15,3,21,0,51.5,42,10.0,mortgage,11.238488619268468
810333,current,9725,60,17.49,244.27,d,not verified,small_business,1.29,1,6,0,88.6,12,1.0,mortgage,11.156250521031495
809996,current,18575,60,11.99,360.84,b,source verified,debt_consolidation,14.68,0,13,0,61.3,33,7.0,rent,10.933106969717286
809092,current,13500,60,13.49,263.41,c,source verified,home_improvement,17.23,1,10,0,41.5,21,10.0,own,10.819858281210454
808952,current,25000,60,10.99,543.44,b,verified,small_business,10.4,0,10,0,1.2,18,5.0,mortgage,11.05089000537367
808861,current,12000,60,15.23,286.93,c,not verified,wedding,20.31,1,13,0,73.1,23,1.0,rent,11.407564949312402
808531,current,25000,60,12.99,568.7,c,verified,major_purchase,21.87,0,20,0,38.9,47,5.0,mortgage,11.233211562167625
808396,current,28000,60,11.49,543.65,b,verified,debt_consolidation,18.36,0,9,0,48.5,50,10.0,mortgage,11.512925464970229
808395,current,24250,60,20.62,453.6,f,verified,debt_consolidation,21.5,2,12,0,18.4,23,5.0,mortgage,10.968198289528557
806698,current,5000,60,15.99,121.57,d,not verified,other,16.71,1,11,0,44.9,25,4.0,rent,10.59653472809574
807705,current,15000,60,16.49,274.68,d,source verified,small_business,16.91,0,8,0,38.4,9,1.0,rent,10.915088464214607
786035,current,25000,60,15.23,597.78,c,verified,debt_consolidation,24.37,3,10,0,47.7,27,10.0,mortgage,11.33857207782545
795595,current,14000,60,10.59,301.54,b,not verified,car,7.84,0,5,0,24.9,14,10.0,mortgage,10.88331630521427
807510,current,14000,60,10.99,304.33,b,not verified,debt_consolidation,12.4,0,9,0,22.2,26,4.0,rent,10.203592144986466
807257,current,35000,60,17.49,797.46,d,verified,credit_card,17.76,2,7,0,66.2,27,10.0,mortgage,11.082142548877775
788059,current,19750,60,19.69,519.86,e,verified,home_improvement,6.55,0,23,0,61.3,40,10.0,mortgage,11.407564949312402
806864,current,16000,60,13.49,368.08,c,source verified,home_improvement,7.24,1,8,0,68.2,43,1.0,mortgage,12.611537753638338
806636,current,19200,60,21.74,527.45,f,not verified,debt_consolidation,16.12,0,8,0,70.3,15,2.0,rent,11.184421397998193
806476,current,18000,60,16.89,446.29,d,verified,debt_consolidation,21.27,0,21,0,56.9,30,2.0,rent,10.778956289890028
806426,current,18225,60,18.79,470.67,e,verified,credit_card,21.99,2,10,0,94.4,37,10.0,mortgage,11.127262984158243
806358,current,35000,60,18.39,896.22,e,verified,debt_consolidation,19.94,1,23,0,22.0,54,10.0,mortgage,11.225243392518447
805996,current,33950,60,21.74,631.16,f,verified,debt_consolidation,22.79,0,13,0,69.8,31,10.0,mortgage,12.100712129872347
799585,current,35000,60,12.99,796.18,c,verified,home_improvement,9.67,1,9,0,17.4,39,10.0,mortgage,11.350406535472453
803014,current,16550,60,10.99,359.76,b,not verified,home_improvement,16.8,1,7,0,15.1,10,5.0,own,10.308952660644293
798390,current,25000,60,14.79,592.0,c,verified,debt_consolidation,9.83,1,8,0,39.9,19,1.0,mortgage,11.870599909242044
801189,current,9600,60,16.89,238.02,d,source verified,home_improvement,19.43,1,17,0,19.3,32,4.0,own,10.778956289890028
805364,current,16000,60,14.79,378.88,c,not verified,credit_card,21.86,1,9,0,56.4,14,7.0,mortgage,10.757902880692196
805082,current,21000,60,20.99,568.01,f,verified,credit_card,17.63,1,14,0,83.4,26,10.0,rent,11.49272275765271
804708,current,7000,60,14.79,165.76,c,not verified,car,14.14,2,11,1,30.6,17,1.0,own,10.134599273499514
804307,current,24000,60,17.99,609.32,e,verified,debt_consolidation,12.71,0,2,0,0.0,11,6.0,rent,11.26446410567173
804308,current,13300,60,11.99,295.79,b,not verified,debt_consolidation,15.94,0,16,0,32.6,22,10.0,rent,10.46310334047155
